date,requestMessage,from,to,uuid,conversation_uuid,status,direction,timestamp,start_time,end_time,duration,rate,price,network,timed_out,dtmf,press1_message_sent,intro_sent_datetime,last_response_sent,encoded_id
7/17/2019 12:23,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 12:24,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,18880286669,12012790443,Missing,CON-09700217-b10d-4270-9548-841210255959,-,-,2019-07-17T18:24:07.166Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/17/2019 12:31,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17327461254,12018577643,6cf62e84478ac59d10496292718d28c4,CON-a19a21b4-0661-4d3d-ad5f-06fb05b584d5,ringing,inbound,2019-07-17T18:31:48.493Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 12:31,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 12:31,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17327461254,12018577643,6cf62e84478ac59d10496292718d28c4,CON-a19a21b4-0661-4d3d-ad5f-06fb05b584d5,started,inbound,2019-07-17T18:31:48.493Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 12:31,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 12:31,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17327461254,12018577643,6cf62e84478ac59d10496292718d28c4,CON-a19a21b4-0661-4d3d-ad5f-06fb05b584d5,answered,inbound,2019-07-17T18:31:48.934Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/17/2019 12:31,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 12:32,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17327461254,12018577643,6cf62e84478ac59d10496292718d28c4,CON-a19a21b4-0661-4d3d-ad5f-06fb05b584d5,completed,inbound,2019-07-17T18:32:05.084Z,2019-07-17T18:31:48.000Z,2019-07-17T18:32:05.000Z,17,0.0045,0.001275,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
7/17/2019 12:32,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 12:32,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/17/2019 12:32,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 12:32,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17327461254,12018577643,Missing,CON-a19a21b4-0661-4d3d-ad5f-06fb05b584d5,-,-,2019-07-17T18:32:15.144Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/17/2019 13:34,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19015020043,12017428255,e31df78d83db6f9ca8b5f70af10e496a,CON-293e007f-d42d-4271-bef2-e6b79a12e5cf,started,inbound,2019-07-17T19:34:02.411Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 13:34,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19015020043,12017428255,e31df78d83db6f9ca8b5f70af10e496a,CON-293e007f-d42d-4271-bef2-e6b79a12e5cf,ringing,inbound,2019-07-17T19:34:02.411Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 13:34,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 13:34,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 13:34,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19015020043,12017428255,e31df78d83db6f9ca8b5f70af10e496a,CON-293e007f-d42d-4271-bef2-e6b79a12e5cf,answered,inbound,2019-07-17T19:34:03.068Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/17/2019 13:34,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 13:35,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19015020043,12017428255,e31df78d83db6f9ca8b5f70af10e496a,CON-293e007f-d42d-4271-bef2-e6b79a12e5cf,-,-,2019-07-17T19:35:43.088Z,-,-,-,-,-,-,Missing,1,-,-,-,-
7/17/2019 13:35,Processing Press 1 For Lead ID 202461,,,,,,,,,,,,,,,,,,,
7/17/2019 13:35,Updated Rank To 129 For Lead ID 99862,,,,,,,,,,,,,,,,,,,
7/17/2019 13:35,Updating Fields Array,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-17T13:35:43,2019-07-17T13:35:43,get_name,-
7/17/2019 13:35,UPDATING LEAD ID 202461,,,,,,,,,,,,,,,,,,,
7/17/2019 13:37,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19015020043,12017428255,e31df78d83db6f9ca8b5f70af10e496a,CON-293e007f-d42d-4271-bef2-e6b79a12e5cf,completed,inbound,2019-07-17T19:37:58.824Z,2019-07-17T19:34:03.000Z,2019-07-17T19:37:59.000Z,236,0.0045,0.0177,US-FIXED,-,-,-,-,-,-
7/17/2019 13:37,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 13:37,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/17/2019 13:37,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 15:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19175352009,12018173687,8d4b2337940bb021e6d57399966ae420,CON-4d1ce35b-bada-4a68-8a75-e0fbad2a39fc,ringing,inbound,2019-07-17T21:00:33.614Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 15:00,VOICE CALL RECEIVED TO FUNNEL ID 330!,,,,,,,,,,,,,,,,,,,
7/17/2019 15:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19175352009,12018173687,8d4b2337940bb021e6d57399966ae420,CON-4d1ce35b-bada-4a68-8a75-e0fbad2a39fc,started,inbound,2019-07-17T21:00:33.614Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 15:00,VOICE CALL RECEIVED TO FUNNEL ID 330!,,,,,,,,,,,,,,,,,,,
7/17/2019 15:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19175352009,12018173687,8d4b2337940bb021e6d57399966ae420,CON-4d1ce35b-bada-4a68-8a75-e0fbad2a39fc,answered,inbound,2019-07-17T21:00:34.044Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/17/2019 15:00,VOICE CALL RECEIVED TO FUNNEL ID 330!,,,,,,,,,,,,,,,,,,,
7/17/2019 15:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19175352009,12018173687,8d4b2337940bb021e6d57399966ae420,CON-4d1ce35b-bada-4a68-8a75-e0fbad2a39fc,completed,inbound,2019-07-17T21:00:44.981Z,2019-07-17T21:00:34.000Z,2019-07-17T21:00:45.000Z,11,0.0045,0.000825,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
7/17/2019 15:00,VOICE CALL RECEIVED TO FUNNEL ID 330!,,,,,,,,,,,,,,,,,,,
7/17/2019 15:00,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/17/2019 15:00,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 15:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,19175352009,12018173687,Missing,CON-4d1ce35b-bada-4a68-8a75-e0fbad2a39fc,-,-,2019-07-17T21:00:55.045Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/17/2019 15:24,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12018789280,12016768733,e7e28da6b2560616fd13a6fba9a11c53,CON-a0752f1b-f63e-442d-a177-4e24fa3b759f,ringing,inbound,2019-07-17T21:24:43.106Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 15:24,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12018789280,12016768733,e7e28da6b2560616fd13a6fba9a11c53,CON-a0752f1b-f63e-442d-a177-4e24fa3b759f,started,inbound,2019-07-17T21:24:43.106Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 15:24,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 15:24,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 15:24,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12018789280,12016768733,e7e28da6b2560616fd13a6fba9a11c53,CON-a0752f1b-f63e-442d-a177-4e24fa3b759f,answered,inbound,2019-07-17T21:24:43.546Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/17/2019 15:24,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 15:24,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12018789280,12016768733,e7e28da6b2560616fd13a6fba9a11c53,CON-a0752f1b-f63e-442d-a177-4e24fa3b759f,completed,inbound,2019-07-17T21:24:54.332Z,2019-07-17T21:24:43.000Z,2019-07-17T21:24:54.000Z,11,0.0045,0.000825,US-VIRTUAL-PEERLESS,-,-,-,-,-,-
7/17/2019 15:24,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 15:24,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/17/2019 15:24,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 15:25,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12018789280,12016768733,Missing,CON-a0752f1b-f63e-442d-a177-4e24fa3b759f,-,-,2019-07-17T21:25:04.384Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/17/2019 16:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12019973658,12015471338,ac2fe6329db81ed345471043bb506a3e,CON-933160f9-d786-4693-86a6-dc68f6779e10,ringing,inbound,2019-07-17T22:04:27.734Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 16:04,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 16:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12019973658,12015471338,ac2fe6329db81ed345471043bb506a3e,CON-933160f9-d786-4693-86a6-dc68f6779e10,started,inbound,2019-07-17T22:04:27.734Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 16:04,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 16:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12019973658,12015471338,ac2fe6329db81ed345471043bb506a3e,CON-933160f9-d786-4693-86a6-dc68f6779e10,answered,inbound,2019-07-17T22:04:28.215Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/17/2019 16:04,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 16:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12019973658,12015471338,ac2fe6329db81ed345471043bb506a3e,CON-933160f9-d786-4693-86a6-dc68f6779e10,completed,inbound,2019-07-17T22:04:38.429Z,2019-07-17T22:04:28.000Z,2019-07-17T22:04:39.000Z,11,0.0045,0.000825,US-VIRTUAL-PEERLESS,-,-,-,-,-,-
7/17/2019 16:04,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 16:04,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/17/2019 16:04,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 16:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12019973658,12015471338,Missing,CON-933160f9-d786-4693-86a6-dc68f6779e10,-,-,2019-07-17T22:04:48.464Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/17/2019 20:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13184222415,12018340484,fb9558ea4f663f59e6bc976c823ca5e9,CON-37cdf679-6199-4911-9f47-4331e22dfecd,ringing,inbound,2019-07-18T02:46:32.462Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 20:46,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 20:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13184222415,12018340484,fb9558ea4f663f59e6bc976c823ca5e9,CON-37cdf679-6199-4911-9f47-4331e22dfecd,started,inbound,2019-07-18T02:46:32.462Z,-,-,-,-,-,-,-,-,-,-,-,-
7/17/2019 20:46,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 20:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13184222415,12018340484,fb9558ea4f663f59e6bc976c823ca5e9,CON-37cdf679-6199-4911-9f47-4331e22dfecd,answered,inbound,2019-07-18T02:46:32.945Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/17/2019 20:46,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 20:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13184222415,12018340484,fb9558ea4f663f59e6bc976c823ca5e9,CON-37cdf679-6199-4911-9f47-4331e22dfecd,completed,inbound,2019-07-18T02:46:53.777Z,2019-07-18T02:46:32.000Z,2019-07-18T02:46:53.000Z,21,0.0045,0.001575,US-VIRTUAL-PEERLESS,-,-,-,-,-,-
7/17/2019 20:46,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 20:46,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/17/2019 20:46,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/17/2019 20:47,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13184222415,12018340484,Missing,CON-37cdf679-6199-4911-9f47-4331e22dfecd,-,-,2019-07-18T02:47:03.816Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/18/2019 2:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,8c82a4ea7ef6ad4bf3828d403722cf41,CON-787153cf-fc17-4a12-b3ff-00f3fcfc2bad,ringing,inbound,2019-07-18T08:48:32.869Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 2:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,8c82a4ea7ef6ad4bf3828d403722cf41,CON-787153cf-fc17-4a12-b3ff-00f3fcfc2bad,started,inbound,2019-07-18T08:48:32.869Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 2:48,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 2:48,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 2:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,8c82a4ea7ef6ad4bf3828d403722cf41,CON-787153cf-fc17-4a12-b3ff-00f3fcfc2bad,answered,inbound,2019-07-18T08:48:33.288Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/18/2019 2:48,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 2:49,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,8c82a4ea7ef6ad4bf3828d403722cf41,CON-787153cf-fc17-4a12-b3ff-00f3fcfc2bad,completed,inbound,2019-07-18T08:49:33.595Z,2019-07-18T08:48:33.000Z,2019-07-18T08:49:34.000Z,61,0.0045,0.004575,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
7/18/2019 2:49,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 2:49,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/18/2019 2:49,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 5:01,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,fa71ab77f1abb050df834c0fd0b39174,CON-b5be38de-e475-466b-b4f1-7e1adcfb47f6,started,inbound,2019-07-18T11:01:22.574Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 5:01,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,fa71ab77f1abb050df834c0fd0b39174,CON-b5be38de-e475-466b-b4f1-7e1adcfb47f6,ringing,inbound,2019-07-18T11:01:22.574Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 5:01,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 5:01,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 5:01,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,fa71ab77f1abb050df834c0fd0b39174,CON-b5be38de-e475-466b-b4f1-7e1adcfb47f6,answered,inbound,2019-07-18T11:01:22.970Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/18/2019 5:01,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 5:02,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,fa71ab77f1abb050df834c0fd0b39174,CON-b5be38de-e475-466b-b4f1-7e1adcfb47f6,completed,inbound,2019-07-18T11:02:40.950Z,2019-07-18T11:01:22.000Z,2019-07-18T11:02:40.000Z,78,0.0045,0.00585,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
7/18/2019 5:02,VOICE CALL RECEIVED TO FUNNEL ID 1190!,,,,,,,,,,,,,,,,,,,
7/18/2019 5:02,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/18/2019 5:02,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 5:02,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,13834841,12019030804,Missing,CON-b5be38de-e475-466b-b4f1-7e1adcfb47f6,-,-,2019-07-18T11:02:51.015Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/18/2019 8:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17203818153,12018173394,1acf1fa86304f2e50f100eefa3c662f1,CON-c7bccb7f-5eb3-4387-b033-75219d606e59,ringing,inbound,2019-07-18T14:00:52.893Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 8:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17203818153,12018173394,1acf1fa86304f2e50f100eefa3c662f1,CON-c7bccb7f-5eb3-4387-b033-75219d606e59,started,inbound,2019-07-18T14:00:52.893Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 8:00,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 8:00,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 8:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17203818153,12018173394,1acf1fa86304f2e50f100eefa3c662f1,CON-c7bccb7f-5eb3-4387-b033-75219d606e59,answered,inbound,2019-07-18T14:00:56.124Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/18/2019 8:00,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 8:02,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17203818153,12018173394,1acf1fa86304f2e50f100eefa3c662f1,CON-c7bccb7f-5eb3-4387-b033-75219d606e59,-,-,2019-07-18T14:02:43.844Z,-,-,-,-,-,-,Missing,1,-,-,-,-
7/18/2019 8:02,Processing Press 1 For Lead ID 202484,,,,,,,,,,,,,,,,,,,
7/18/2019 8:02,Updated Rank To 129 For Lead ID 99862,,,,,,,,,,,,,,,,,,,
7/18/2019 8:02,Updating Fields Array,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-18T08:02:43,2019-07-18T08:02:43,get_name,-
7/18/2019 8:02,UPDATING LEAD ID 202484,,,,,,,,,,,,,,,,,,,
7/18/2019 8:03,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,17203818153,12018173394,1acf1fa86304f2e50f100eefa3c662f1,CON-c7bccb7f-5eb3-4387-b033-75219d606e59,completed,inbound,2019-07-18T14:03:46.878Z,2019-07-18T14:00:56.000Z,2019-07-18T14:03:47.000Z,171,0.0045,0.012825,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
7/18/2019 8:03,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 8:03,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/18/2019 8:03,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:43,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,1800769990,12018628534,e454938eb80bdf75ef27d799716496b4,CON-964d40bb-51fa-422a-9666-97eafc4e94d2,started,inbound,2019-07-18T15:43:17.781Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 9:43,VOICE CALL RECEIVED TO FUNNEL ID 1356!,,,,,,,,,,,,,,,,,,,
7/18/2019 9:43,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,1800769990,12018628534,e454938eb80bdf75ef27d799716496b4,CON-964d40bb-51fa-422a-9666-97eafc4e94d2,ringing,inbound,2019-07-18T15:43:17.781Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 9:43,VOICE CALL RECEIVED TO FUNNEL ID 1356!,,,,,,,,,,,,,,,,,,,
7/18/2019 9:43,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,1800769990,12018628534,e454938eb80bdf75ef27d799716496b4,CON-964d40bb-51fa-422a-9666-97eafc4e94d2,answered,inbound,2019-07-18T15:43:18.235Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/18/2019 9:43,VOICE CALL RECEIVED TO FUNNEL ID 1356!,,,,,,,,,,,,,,,,,,,
7/18/2019 9:45,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,1800769990,12018628534,Missing,CON-964d40bb-51fa-422a-9666-97eafc4e94d2,-,-,2019-07-18T15:45:24.856Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/18/2019 9:45,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,1800769990,12018628534,e454938eb80bdf75ef27d799716496b4,CON-964d40bb-51fa-422a-9666-97eafc4e94d2,completed,inbound,2019-07-18T15:45:29.846Z,2019-07-18T15:43:18.000Z,2019-07-18T15:45:30.000Z,132,0.0045,0.0099,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
7/18/2019 9:45,VOICE CALL RECEIVED TO FUNNEL ID 1356!,,,,,,,,,,,,,,,,,,,
7/18/2019 9:45,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/18/2019 9:45,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:45,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,1800769990,12018628534,Missing,CON-964d40bb-51fa-422a-9666-97eafc4e94d2,-,-,2019-07-18T15:45:39.905Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/18/2019 9:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,18009122703,12018628537,262a7d79babd8bab734205d7370ec10f,CON-8b1ee86b-34ba-48ec-b0cd-72fdfcbc5461,ringing,inbound,2019-07-18T15:48:37.807Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 9:48,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,18009122703,12018628537,262a7d79babd8bab734205d7370ec10f,CON-8b1ee86b-34ba-48ec-b0cd-72fdfcbc5461,started,inbound,2019-07-18T15:48:37.807Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 9:48,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,18009122703,12018628537,262a7d79babd8bab734205d7370ec10f,CON-8b1ee86b-34ba-48ec-b0cd-72fdfcbc5461,answered,inbound,2019-07-18T15:48:38.263Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/18/2019 9:48,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:49,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,18009122703,12018628537,262a7d79babd8bab734205d7370ec10f,CON-8b1ee86b-34ba-48ec-b0cd-72fdfcbc5461,completed,inbound,2019-07-18T15:49:46.248Z,2019-07-18T15:48:38.000Z,2019-07-18T15:49:46.000Z,68,0.0045,0.0051,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
7/18/2019 9:49,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:49,NEW INCOMING REQUEST VARIABLES RECEIVED:,,,,,,,,,,,,,,,,,,,
7/18/2019 9:49,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:49,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,18009122703,12018628537,Missing,CON-8b1ee86b-34ba-48ec-b0cd-72fdfcbc5461,-,-,2019-07-18T15:49:56.306Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/18/2019 9:56,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12017575280,12019031743,02413a0567cb4074fd7ac7902535306e,CON-ad884018-b57f-4fd9-b094-9208a8a16da1,ringing,inbound,2019-07-18T15:56:58.737Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 9:56,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12017575280,12019031743,02413a0567cb4074fd7ac7902535306e,CON-ad884018-b57f-4fd9-b094-9208a8a16da1,started,inbound,2019-07-18T15:56:58.737Z,-,-,-,-,-,-,-,-,-,-,-,-
7/18/2019 9:56,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:56,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:56,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12017575280,12019031743,02413a0567cb4074fd7ac7902535306e,CON-ad884018-b57f-4fd9-b094-9208a8a16da1,answered,inbound,2019-07-18T15:56:59.153Z,Missing,-,-,Missing,-,Missing,-,-,-,-,-,-
7/18/2019 9:56,VOICE CALL RECEIVED TO FUNNEL ID !,,,,,,,,,,,,,,,,,,,
7/18/2019 9:57,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,12017575280,12019031743,02413a0567cb4074fd7ac7902535306e,CON-ad884018-b57f-4fd9-b094-9208a8a16da1,completed,inbound,2019-07-18T15:57:08.986Z,2019-07-18T15:56:59.000Z,2019-07-18T15:57:09.000Z,10,0.0045,0.00075,US-VIRTUAL-BANDWIDTH,-,-,-,-,-,-
